76      , -289.866    , array([ 0.214191   ,  49479.1    ])
78      , -289.872    , array([ 0.214191   ,  49528.6    ])
80      , -289.828    , array([ 0.213977   ,  49479.1    ])
82      , -289.723    , array([ 0.213079   ,  49932.5    ])
84      , -289.729    , array([ 0.213079   ,  49982.5    ])
88      , -289.723    , array([ 0.213079   ,  49932.5    ])
90      , -289.729    , array([ 0.213079   ,  49982.5    ])
92      , -289.686    , array([ 0.212866   ,  49932.5    ])
98      , -289.686    , array([ 0.212866   ,  49932.5    ])
100     , -289.723    , array([ 0.213079   ,  49932.5    ])
102     , -289.729    , array([ 0.213079   ,  49982.5    ])
106     , -289.723    , array([ 0.213079   ,  49932.5    ])
108     , -289.729    , array([ 0.213079   ,  49982.5    ])
110     , -289.686    , array([ 0.212866   ,  49932.5    ])
112     , -289.711    , array([ 0.212987   ,  49970.1    ])
116     , -289.686    , array([ 0.212866   ,  49932.5    ])
118     , -289.715    , array([ 0.213018   ,  49957.6    ])
122     , -289.675    , array([ 0.212781   ,  49967.5    ])
124     , -289.712    , array([ 0.212989   ,  49969.5    ])
128     , -289.675    , array([ 0.212775   ,  49970      ])
130     , -289.711    , array([ 0.212987   ,  49970.1    ])
134     , -289.675    , array([ 0.212774   ,  49970.1    ])
136     , -289.711    , array([ 0.212987   ,  49970.1    ])
140     , -289.675    , array([ 0.212774   ,  49970.1    ])
142     , -289.711    , array([ 0.212987   ,  49970.1    ])
146     , -289.675    , array([ 0.212774   ,  49970.1    ])
148     , -289.711    , array([ 0.212987   ,  49970.1    ])
152     , -289.675    , array([ 0.212774   ,  49970.1    ])
154     , -289.711    , array([ 0.212987   ,  49970.1    ])
158     , -289.675    , array([ 0.212774   ,  49970.1    ])
160     , -289.711    , array([ 0.212987   ,  49970.1    ])
164     , -289.675    , array([ 0.212774   ,  49970.1    ])
166     , -289.711    , array([ 0.212987   ,  49970.1    ])
170     , -289.675    , array([ 0.212774   ,  49970.1    ])
172     , -289.711    , array([ 0.212987   ,  49970.1    ])
176     , -289.675    , array([ 0.212774   ,  49970.1    ])
178     , -289.711    , array([ 0.212987   ,  49970.1    ])
182     , -289.675    , array([ 0.212774   ,  49970.1    ])
192     , -289.686    , array([ 0.212866   ,  49932.5    ])
196     , -289.705    , array([ 0.21294    ,  49989.5    ])
[-289.8662854562052, array([2.14191113e-01, 4.94790664e+04])]
2       , -355.385    , array([ 0.279344   ,  1885.28    ])
4       , -445.875    , array([ 0.697669   ,  2895.64    ])
6       , -445.969    , array([ 0.697669   ,  2898.53    ])
8       , -334.767    , array([ 0.373295   ,  2160.1     ])
10      , -314.707    , array([ 0.216072   ,  18634.3    ])
12      , -314.697    , array([ 0.216072   ,  18652.9    ])
14      , -312.175    , array([ 0.226721   ,  27177.1    ])
16      , -311.193    , array([ 0.205285   ,  40878.4    ])
18      , -311.192    , array([ 0.205285   ,  40919.3    ])
22      , -311.193    , array([ 0.205285   ,  40878.4    ])
24      , -311.192    , array([ 0.205285   ,  40919.3    ])
26      , -311.192    , array([ 0.20508    ,  40878.4    ])
32      , -311.192    , array([ 0.20508    ,  40878.4    ])
34      , -311.193    , array([ 0.205285   ,  40878.4    ])
36      , -311.192    , array([ 0.205285   ,  40919.3    ])
38      , -310.977    , array([ 0.199049   ,  47813.5    ])
44      , -310.977    , array([ 0.199049   ,  47813.5    ])
46      , -310.976    , array([ 0.199248   ,  47813.5    ])
48      , -310.975    , array([ 0.199248   ,  47861.4    ])
52      , -310.976    , array([ 0.199248   ,  47813.5    ])
54      , -310.975    , array([ 0.199248   ,  47861.4    ])
56      , -310.977    , array([ 0.199049   ,  47813.5    ])
62      , -310.977    , array([ 0.199049   ,  47813.5    ])
64      , -310.976    , array([ 0.199248   ,  47813.5    ])
66      , -310.975    , array([ 0.199248   ,  47861.4    ])
70      , -310.976    , array([ 0.199248   ,  47813.5    ])
72      , -310.975    , array([ 0.199248   ,  47861.4    ])
74      , -310.977    , array([ 0.199049   ,  47813.5    ])
76      , -310.948    , array([ 0.198451   ,  48928.4    ])
78      , -310.947    , array([ 0.198451   ,  48977.4    ])
80      , -310.931    , array([ 0.197729   ,  49678.5    ])
82      , -310.924    , array([ 0.197749   ,  49936.1    ])
84      , -310.923    , array([ 0.197749   ,  49986.1    ])
88      , -310.924    , array([ 0.197749   ,  49936.1    ])
90      , -310.923    , array([ 0.197749   ,  49986.1    ])
92      , -310.925    , array([ 0.197552   ,  49936.1    ])
94      , -310.923    , array([ 0.197719   ,  49980      ])
98      , -310.925    , array([ 0.197552   ,  49936.1    ])
100     , -310.924    , array([ 0.197729   ,  49965.4    ])
104     , -310.924    , array([ 0.197523   ,  49976.9    ])
106     , -310.923    , array([ 0.197719   ,  49979.4    ])
110     , -310.924    , array([ 0.197521   ,  49979.9    ])
112     , -310.923    , array([ 0.197719   ,  49980      ])
116     , -310.924    , array([ 0.197521   ,  49980      ])
118     , -310.923    , array([ 0.197719   ,  49980      ])
122     , -310.924    , array([ 0.197521   ,  49980      ])
124     , -310.923    , array([ 0.197719   ,  49980      ])
128     , -310.924    , array([ 0.197521   ,  49980      ])
130     , -310.923    , array([ 0.197719   ,  49980      ])
134     , -310.924    , array([ 0.197521   ,  49980      ])
136     , -310.923    , array([ 0.197719   ,  49980      ])
140     , -310.924    , array([ 0.197521   ,  49980      ])
142     , -310.923    , array([ 0.197719   ,  49980      ])
146     , -310.924    , array([ 0.197521   ,  49980      ])
148     , -310.923    , array([ 0.197719   ,  49980      ])
152     , -310.924    , array([ 0.197521   ,  49980      ])
154     , -310.923    , array([ 0.197719   ,  49980      ])
158     , -310.924    , array([ 0.197521   ,  49980      ])
160     , -310.923    , array([ 0.197719   ,  49980      ])
168     , -310.949    , array([ 0.198253   ,  48928.4    ])
170     , -310.935    , array([ 0.198054   ,  49495.6    ])
172     , -310.934    , array([ 0.198054   ,  49545.1    ])
174     , -310.929    , array([ 0.197658   ,  49781.6    ])
176     , -310.925    , array([ 0.197757   ,  49925.3    ])
178     , -310.924    , array([ 0.197757   ,  49975.2    ])
180     , -310.924    , array([ 0.197509   ,  49997.2    ])
182     , -310.924    , array([ 0.197735   ,  49957      ])
184     , -310.923    , array([ 0.197712   ,  49990      ])
[-310.97622472432056, array([1.99248277e-01, 4.78135462e+04])]
2       , -371.82     , array([ 0.337372   ,  929.378    ])
4       , -486.349    , array([ 0.75413    ,  1714.08    ])
6       , -486.453    , array([ 0.75413    ,  1715.79    ])
8       , -362.226    , array([ 0.406554   ,  1071.31    ])
10      , -346.497    , array([ 0.327024   ,  2334.69    ])
12      , -346.48     , array([ 0.327024   ,  2337.02    ])
14      , -331.928    , array([ 0.231956   ,  9748.02    ])
16      , -328.67     , array([ 0.203644   ,  20714.6    ])
18      , -328.667    , array([ 0.203644   ,  20735.4    ])
20      , -327.301    , array([ 0.177267   ,  42362.7    ])
26      , -327.301    , array([ 0.177267   ,  42362.7    ])
28      , -327.294    , array([ 0.177444   ,  42362.7    ])
30      , -327.292    , array([ 0.177444   ,  42405      ])
34      , -327.294    , array([ 0.177444   ,  42362.7    ])
36      , -327.292    , array([ 0.177444   ,  42405      ])
38      , -327.301    , array([ 0.177267   ,  42362.7    ])
40      , -327.119    , array([ 0.174668   ,  48136.7    ])
42      , -327.117    , array([ 0.174668   ,  48184.9    ])
46      , -327.119    , array([ 0.174668   ,  48136.7    ])
48      , -327.117    , array([ 0.174668   ,  48184.9    ])
50      , -327.123    , array([ 0.174493   ,  48136.7    ])
56      , -327.123    , array([ 0.174493   ,  48136.7    ])
58      , -327.119    , array([ 0.174668   ,  48136.7    ])
60      , -327.117    , array([ 0.174668   ,  48184.9    ])
64      , -327.119    , array([ 0.174668   ,  48136.7    ])
66      , -327.117    , array([ 0.174668   ,  48184.9    ])
68      , -327.123    , array([ 0.174493   ,  48136.7    ])
74      , -327.123    , array([ 0.174493   ,  48136.7    ])
76      , -327.119    , array([ 0.174668   ,  48136.7    ])
78      , -327.117    , array([ 0.174668   ,  48184.9    ])
80      , -327.101    , array([ 0.173934   ,  49153.4    ])
82      , -327.082    , array([ 0.17374    ,  49836.1    ])
84      , -327.081    , array([ 0.17374    ,  49885.9    ])
88      , -327.082    , array([ 0.17374    ,  49836.1    ])
90      , -327.081    , array([ 0.17374    ,  49885.9    ])
92      , -327.086    , array([ 0.173567   ,  49836.1    ])
94      , -327.08     , array([ 0.173678   ,  49953.1    ])
98      , -327.086    , array([ 0.173567   ,  49836.1    ])
100     , -327.081    , array([ 0.173698   ,  49914.1    ])
102     , -327.079    , array([ 0.173698   ,  49964      ])
104     , -327.084    , array([ 0.173511   ,  49940.1    ])
106     , -327.08     , array([ 0.17368    ,  49948.8    ])
108     , -327.078    , array([ 0.17368    ,  49998.7    ])
110     , -327.084    , array([ 0.173505   ,  49951.6    ])
112     , -327.08     , array([ 0.173678   ,  49952.8    ])
116     , -327.084    , array([ 0.173504   ,  49953      ])
118     , -327.08     , array([ 0.173678   ,  49953.1    ])
122     , -327.084    , array([ 0.173504   ,  49953.1    ])
124     , -327.08     , array([ 0.173678   ,  49953.1    ])
128     , -327.084    , array([ 0.173504   ,  49953.1    ])
130     , -327.08     , array([ 0.173678   ,  49953.1    ])
134     , -327.084    , array([ 0.173504   ,  49953.1    ])
136     , -327.08     , array([ 0.173678   ,  49953.1    ])
140     , -327.084    , array([ 0.173504   ,  49953.1    ])
142     , -327.08     , array([ 0.173678   ,  49953.1    ])
146     , -327.084    , array([ 0.173504   ,  49953.1    ])
148     , -327.08     , array([ 0.173678   ,  49953.1    ])
152     , -327.084    , array([ 0.173504   ,  49953.1    ])
154     , -327.08     , array([ 0.173678   ,  49953.1    ])
158     , -327.084    , array([ 0.173504   ,  49953.1    ])
160     , -327.08     , array([ 0.173678   ,  49953.1    ])
168     , -327.101    , array([ 0.173934   ,  49153.4    ])
170     , -327.086    , array([ 0.173829   ,  49669.7    ])
172     , -327.084    , array([ 0.173829   ,  49719.4    ])
174     , -327.084    , array([ 0.173516   ,  49929.9    ])
178     , -327.083    , array([ 0.173482   ,  49995.2    ])
180     , -327.08     , array([ 0.173675   ,  49958.8    ])
182     , -327.079    , array([ 0.173659   ,  49988.6    ])
[-327.11908258739896, array([1.74668061e-01, 4.81367075e+04])]
2       , -506.457    , array([ 0.115089   ,  943.575    ])
4       , -380.978    , array([ 0.29365    ,  1380.15    ])
6       , -380.929    , array([ 0.29365    ,  1381.53    ])
8       , -1212.85    , array([ 0.956211   ,  29492.7    ])
10      , -349.917    , array([ 0.358549   ,  2315.52    ])
12      , -349.892    , array([ 0.358549   ,  2317.84    ])
14      , -319.523    , array([ 0.208635   ,  26585.5    ])
20      , -319.523    , array([ 0.208635   ,  26585.5    ])
22      , -319.497    , array([ 0.208844   ,  26585.5    ])
24      , -319.487    , array([ 0.208844   ,  26612.1    ])
26      , -316.906    , array([ 0.205607   ,  37790.9    ])
32      , -316.906    , array([ 0.205607   ,  37790.9    ])
34      , -316.898    , array([ 0.205812   ,  37790.9    ])
36      , -316.892    , array([ 0.205812   ,  37828.7    ])
40      , -316.898    , array([ 0.205812   ,  37790.9    ])
42      , -316.892    , array([ 0.205812   ,  37828.7    ])
44      , -316.906    , array([ 0.205607   ,  37790.9    ])
46      , -315.687    , array([ 0.196927   ,  49941.5    ])
48      , -315.682    , array([ 0.196927   ,  49991.5    ])
52      , -315.687    , array([ 0.196927   ,  49941.5    ])
54      , -315.682    , array([ 0.196927   ,  49991.5    ])
56      , -315.694    , array([ 0.19673    ,  49941.5    ])
62      , -315.694    , array([ 0.19673    ,  49941.5    ])
64      , -315.687    , array([ 0.196927   ,  49941.5    ])
66      , -315.682    , array([ 0.196927   ,  49991.5    ])
70      , -315.687    , array([ 0.196927   ,  49941.5    ])
72      , -315.682    , array([ 0.196927   ,  49991.5    ])
74      , -315.694    , array([ 0.19673    ,  49941.5    ])
80      , -315.694    , array([ 0.19673    ,  49941.5    ])
82      , -315.687    , array([ 0.196927   ,  49941.5    ])
84      , -315.682    , array([ 0.196927   ,  49991.5    ])
88      , -315.687    , array([ 0.196927   ,  49941.5    ])
90      , -315.682    , array([ 0.196927   ,  49991.5    ])
92      , -315.694    , array([ 0.19673    ,  49941.5    ])
98      , -315.694    , array([ 0.19673    ,  49941.5    ])
100     , -315.687    , array([ 0.196927   ,  49941.5    ])
102     , -315.682    , array([ 0.196927   ,  49991.5    ])
106     , -315.687    , array([ 0.196927   ,  49941.5    ])
108     , -315.682    , array([ 0.196927   ,  49991.5    ])
110     , -315.694    , array([ 0.19673    ,  49941.5    ])
116     , -315.694    , array([ 0.19673    ,  49941.5    ])
118     , -315.687    , array([ 0.196927   ,  49941.5    ])
120     , -315.682    , array([ 0.196927   ,  49991.5    ])
124     , -315.687    , array([ 0.196927   ,  49941.5    ])
126     , -315.682    , array([ 0.196927   ,  49991.5    ])
128     , -315.694    , array([ 0.19673    ,  49941.5    ])
130     , -315.687    , array([ 0.196927   ,  49941.5    ])
132     , -315.682    , array([ 0.196927   ,  49991.5    ])
134     , -315.694    , array([ 0.19673    ,  49941.5    ])
136     , -315.687    , array([ 0.196927   ,  49941.5    ])
138     , -315.682    , array([ 0.196927   ,  49991.5    ])
140     , -315.694    , array([ 0.19673    ,  49941.5    ])
142     , -315.687    , array([ 0.196927   ,  49941.5    ])
144     , -315.682    , array([ 0.196927   ,  49991.5    ])
146     , -315.694    , array([ 0.19673    ,  49941.5    ])
148     , -315.687    , array([ 0.196927   ,  49941.5    ])
150     , -315.682    , array([ 0.196927   ,  49991.5    ])
152     , -315.694    , array([ 0.19673    ,  49941.5    ])
154     , -315.687    , array([ 0.196927   ,  49941.5    ])
156     , -315.682    , array([ 0.196927   ,  49991.5    ])
158     , -315.694    , array([ 0.19673    ,  49941.5    ])
160     , -315.687    , array([ 0.196927   ,  49941.5    ])
162     , -315.682    , array([ 0.196927   ,  49991.5    ])
164     , -315.694    , array([ 0.19673    ,  49941.5    ])
166     , -315.687    , array([ 0.196927   ,  49941.5    ])
168     , -315.682    , array([ 0.196927   ,  49991.5    ])
170     , -315.694    , array([ 0.19673    ,  49941.5    ])
172     , -315.687    , array([ 0.196927   ,  49941.5    ])
174     , -315.682    , array([ 0.196927   ,  49991.5    ])
176     , -315.694    , array([ 0.19673    ,  49941.5    ])
188     , -315.684    , array([ 0.196909   ,  49971.6    ])
[-315.68668681625746, array([1.96927298e-01, 4.99415019e+04])]
2       , -479.74     , array([ 0.252832   ,  517.502    ])
4       , -429.567    , array([ 0.601596   ,  870.442    ])
6       , -429.561    , array([ 0.601596   ,  871.313    ])
8       , -363.155    , array([ 0.284315   ,  15141.3    ])
14      , -363.155    , array([ 0.284315   ,  15141.3    ])
16      , -363.235    , array([ 0.284599   ,  15141.3    ])
18      , -363.242    , array([ 0.284599   ,  15156.4    ])
20      , -351.415    , array([ 0.200213   ,  32260.9    ])
26      , -351.415    , array([ 0.200213   ,  32260.9    ])
28      , -351.4      , array([ 0.200413   ,  32260.9    ])
30      , -351.392    , array([ 0.200413   ,  32293.2    ])
34      , -351.4      , array([ 0.200413   ,  32260.9    ])
36      , -351.392    , array([ 0.200413   ,  32293.2    ])
38      , -351.415    , array([ 0.200213   ,  32260.9    ])
40      , -350.233    , array([ 0.19324    ,  40174.8    ])
42      , -350.225    , array([ 0.19324    ,  40215      ])
46      , -350.233    , array([ 0.19324    ,  40174.8    ])
48      , -350.225    , array([ 0.19324    ,  40215      ])
50      , -350.248    , array([ 0.193047   ,  40174.8    ])
56      , -350.248    , array([ 0.193047   ,  40174.8    ])
58      , -350.233    , array([ 0.19324    ,  40174.8    ])
60      , -350.225    , array([ 0.19324    ,  40215      ])
62      , -349.675    , array([ 0.190007   ,  44919.3    ])
64      , -349.305    , array([ 0.188215   ,  48353.5    ])
66      , -349.298    , array([ 0.188215   ,  48401.9    ])
70      , -349.305    , array([ 0.188215   ,  48353.5    ])
72      , -349.298    , array([ 0.188215   ,  48401.9    ])
74      , -349.319    , array([ 0.188027   ,  48353.5    ])
80      , -349.319    , array([ 0.188027   ,  48353.5    ])
82      , -349.305    , array([ 0.188215   ,  48353.5    ])
84      , -349.298    , array([ 0.188215   ,  48401.9    ])
88      , -349.305    , array([ 0.188215   ,  48353.5    ])
90      , -349.298    , array([ 0.188215   ,  48401.9    ])
92      , -349.319    , array([ 0.188027   ,  48353.5    ])
98      , -349.319    , array([ 0.188027   ,  48353.5    ])
100     , -349.305    , array([ 0.188215   ,  48353.5    ])
102     , -349.298    , array([ 0.188215   ,  48401.9    ])
104     , -349.201    , array([ 0.187389   ,  49561.9    ])
110     , -349.201    , array([ 0.187389   ,  49561.9    ])
112     , -349.188    , array([ 0.187577   ,  49561.9    ])
114     , -349.181    , array([ 0.187577   ,  49611.5    ])
116     , -349.163    , array([ 0.187179   ,  49967.2    ])
118     , -349.188    , array([ 0.187577   ,  49561.9    ])
120     , -349.181    , array([ 0.187577   ,  49611.5    ])
122     , -349.176    , array([ 0.187249   ,  49831.7    ])
124     , -349.154    , array([ 0.18739    ,  49922      ])
126     , -349.147    , array([ 0.18739    ,  49972      ])
128     , -349.165    , array([ 0.187187   ,  49952.2    ])
130     , -349.15     , array([ 0.187368   ,  49964      ])
134     , -349.163    , array([ 0.18718    ,  49966.5    ])
136     , -349.15     , array([ 0.187367   ,  49967.1    ])
140     , -349.163    , array([ 0.187179   ,  49967.2    ])
142     , -349.15     , array([ 0.187367   ,  49967.2    ])
146     , -349.163    , array([ 0.187179   ,  49967.2    ])
148     , -349.15     , array([ 0.187367   ,  49967.2    ])
152     , -349.163    , array([ 0.187179   ,  49967.2    ])
154     , -349.15     , array([ 0.187367   ,  49967.2    ])
158     , -349.163    , array([ 0.187179   ,  49967.2    ])
160     , -349.15     , array([ 0.187367   ,  49967.2    ])
164     , -349.163    , array([ 0.187179   ,  49967.2    ])
166     , -349.15     , array([ 0.187367   ,  49967.2    ])
170     , -349.163    , array([ 0.187179   ,  49967.2    ])
172     , -349.15     , array([ 0.187367   ,  49967.2    ])
176     , -349.163    , array([ 0.187179   ,  49967.2    ])
178     , -349.15     , array([ 0.187367   ,  49967.2    ])
182     , -349.163    , array([ 0.187179   ,  49967.2    ])
184     , -349.15     , array([ 0.187367   ,  49967.2    ])
188     , -349.163    , array([ 0.187179   ,  49967.2    ])
194     , -349.188    , array([ 0.187577   ,  49561.9    ])
196     , -349.181    , array([ 0.187577   ,  49611.5    ])
198     , -349.159    , array([ 0.187418   ,  49868.7    ])
200     , -349.152    , array([ 0.187418   ,  49918.5    ])
202     , -349.152    , array([ 0.187378   ,  49945.6    ])
204     , -349.145    , array([ 0.187378   ,  49995.6    ])
206     , -349.162    , array([ 0.187171   ,  49984.2    ])
208     , -349.15     , array([ 0.187369   ,  49963.5    ])
[-349.3048188438139, array([1.88215190e-01, 4.83535443e+04])]
2       , -509.064    , array([ 0.150676   ,  641.208    ])
4       , -406.201    , array([ 0.37671    ,  982.647    ])
6       , -406.161    , array([ 0.37671    ,  983.63     ])
10      , -406.201    , array([ 0.37671    ,  982.649    ])
12      , -406.161    , array([ 0.37671    ,  983.632    ])
14      , -406.233    , array([ 0.376333   ,  982.679    ])
16      , -373.286    , array([ 0.298657   ,  16052.4    ])
18      , -373.306    , array([ 0.298657   ,  16068.5    ])
22      , -373.286    , array([ 0.298656   ,  16052.4    ])
24      , -373.306    , array([ 0.298656   ,  16068.5    ])
26      , -373.154    , array([ 0.298358   ,  16052.4    ])
28      , -352.297    , array([ 0.199384   ,  45561.2    ])
30      , -352.297    , array([ 0.199384   ,  45606.8    ])
34      , -352.297    , array([ 0.199384   ,  45561.2    ])
36      , -352.297    , array([ 0.199384   ,  45606.8    ])
38      , -352.275    , array([ 0.199185   ,  45561.2    ])
44      , -352.275    , array([ 0.199185   ,  45561.2    ])
46      , -352.297    , array([ 0.199384   ,  45561.2    ])
48      , -352.297    , array([ 0.199384   ,  45606.8    ])
52      , -352.297    , array([ 0.199384   ,  45561.2    ])
54      , -352.297    , array([ 0.199384   ,  45606.8    ])
56      , -352.275    , array([ 0.199185   ,  45561.2    ])
62      , -352.275    , array([ 0.199185   ,  45561.2    ])
64      , -352.297    , array([ 0.199384   ,  45561.2    ])
66      , -352.297    , array([ 0.199384   ,  45606.8    ])
68      , -352.029    , array([ 0.196678   ,  47750.6    ])
70      , -351.891    , array([ 0.195236   ,  49253      ])
72      , -351.891    , array([ 0.195236   ,  49302.2    ])
74      , -351.822    , array([ 0.194488   ,  49774.4    ])
80      , -351.822    , array([ 0.194488   ,  49774.4    ])
82      , -351.84     , array([ 0.194682   ,  49774.4    ])
84      , -351.84     , array([ 0.194682   ,  49824.2    ])
88      , -351.84     , array([ 0.194682   ,  49774.4    ])
90      , -351.84     , array([ 0.194682   ,  49824.2    ])
92      , -351.822    , array([ 0.194488   ,  49774.4    ])
98      , -351.822    , array([ 0.194488   ,  49774.4    ])
100     , -351.84     , array([ 0.194682   ,  49774.4    ])
102     , -351.84     , array([ 0.194682   ,  49824.2    ])
106     , -351.84     , array([ 0.194682   ,  49774.4    ])
108     , -351.84     , array([ 0.194682   ,  49824.2    ])
110     , -351.822    , array([ 0.194488   ,  49774.4    ])
116     , -351.822    , array([ 0.194488   ,  49774.4    ])
118     , -351.84     , array([ 0.194682   ,  49774.4    ])
120     , -351.84     , array([ 0.194682   ,  49824.2    ])
124     , -351.84     , array([ 0.194682   ,  49774.4    ])
126     , -351.84     , array([ 0.194682   ,  49824.2    ])
128     , -351.822    , array([ 0.194488   ,  49774.4    ])
130     , -351.825    , array([ 0.194526   ,  49942.9    ])
132     , -351.825    , array([ 0.194526   ,  49992.8    ])
136     , -351.825    , array([ 0.194526   ,  49942.9    ])
138     , -351.825    , array([ 0.194526   ,  49992.8    ])
140     , -351.803    , array([ 0.194279   ,  49998.6    ])
142     , -351.825    , array([ 0.194526   ,  49942.9    ])
144     , -351.825    , array([ 0.194526   ,  49992.8    ])
146     , -351.805    , array([ 0.194297   ,  49980      ])
148     , -351.821    , array([ 0.194477   ,  49994.7    ])
152     , -351.803    , array([ 0.19428    ,  49997.8    ])
154     , -351.82     , array([ 0.194474   ,  49998.4    ])
158     , -351.803    , array([ 0.194279   ,  49998.6    ])
160     , -351.82     , array([ 0.194474   ,  49998.6    ])
164     , -351.803    , array([ 0.194279   ,  49998.6    ])
166     , -351.82     , array([ 0.194474   ,  49998.6    ])
170     , -351.803    , array([ 0.194279   ,  49998.6    ])
172     , -351.82     , array([ 0.194474   ,  49998.6    ])
176     , -351.803    , array([ 0.194279   ,  49998.6    ])
178     , -351.82     , array([ 0.194474   ,  49998.6    ])
182     , -351.803    , array([ 0.194279   ,  49998.6    ])
184     , -351.82     , array([ 0.194474   ,  49998.6    ])
188     , -351.803    , array([ 0.194279   ,  49998.6    ])
190     , -351.82     , array([ 0.194474   ,  49998.6    ])
194     , -351.803    , array([ 0.194279   ,  49998.6    ])
196     , -351.82     , array([ 0.194474   ,  49998.6    ])
200     , -351.803    , array([ 0.194279   ,  49998.6    ])
202     , -351.82     , array([ 0.194474   ,  49998.6    ])
206     , -351.803    , array([ 0.194279   ,  49998.6    ])
214     , -351.825    , array([ 0.194526   ,  49942.9    ])
216     , -351.825    , array([ 0.194526   ,  49992.8    ])
218     , -351.821    , array([ 0.194486   ,  49985.1    ])
222     , -351.822    , array([ 0.194495   ,  49975.6    ])
[-351.8396345266723, array([1.94682351e-01, 4.97744491e+04])]
2       , -458.907    , array([ 0.132314   ,  1029.01    ])
4       , -337.092    , array([ 0.338859   ,  1491.19    ])
6       , -337.053    , array([ 0.338859   ,  1492.68    ])
10      , -337.092    , array([ 0.338859   ,  1491.19    ])
12      , -337.053    , array([ 0.338859   ,  1492.68    ])
14      , -337.15     , array([ 0.338519   ,  1491.26    ])
20      , -337.15     , array([ 0.338519   ,  1491.26    ])
22      , -337.09     , array([ 0.338857   ,  1491.28    ])
24      , -337.051    , array([ 0.338857   ,  1492.77    ])
26      , -304.966    , array([ 0.290115   ,  9231.46    ])
32      , -304.966    , array([ 0.290115   ,  9231.46    ])
34      , -304.996    , array([ 0.290406   ,  9231.46    ])
36      , -304.995    , array([ 0.290406   ,  9240.7     ])
38      , -303.465    , array([ 0.179698   ,  31228.8    ])
40      , -300.686    , array([ 0.191554   ,  30041.8    ])
42      , -300.676    , array([ 0.191554   ,  30071.8    ])
44      , -297.572    , array([ 0.203593   ,  39978.6    ])
50      , -297.572    , array([ 0.203593   ,  39978.6    ])
52      , -297.571    , array([ 0.203797   ,  39978.6    ])
54      , -297.569    , array([ 0.203797   ,  40018.6    ])
56      , -297.246    , array([ 0.198534   ,  47287.8    ])
62      , -297.246    , array([ 0.198534   ,  47287.8    ])
64      , -297.247    , array([ 0.198733   ,  47287.8    ])
66      , -297.246    , array([ 0.198733   ,  47335.1    ])
70      , -297.247    , array([ 0.198733   ,  47287.8    ])
72      , -297.246    , array([ 0.198733   ,  47335.1    ])
74      , -297.246    , array([ 0.198534   ,  47287.8    ])
80      , -297.246    , array([ 0.198534   ,  47287.8    ])
82      , -297.247    , array([ 0.198733   ,  47287.8    ])
84      , -297.246    , array([ 0.198733   ,  47335.1    ])
86      , -297.164    , array([ 0.19693    ,  49560.3    ])
92      , -297.164    , array([ 0.19693    ,  49560.3    ])
94      , -297.165    , array([ 0.197127   ,  49560.3    ])
96      , -297.164    , array([ 0.197127   ,  49609.9    ])
100     , -297.165    , array([ 0.197127   ,  49560.3    ])
102     , -297.164    , array([ 0.197127   ,  49609.9    ])
104     , -297.164    , array([ 0.19693    ,  49560.3    ])
106     , -297.152    , array([ 0.196863   ,  49945.6    ])
108     , -297.151    , array([ 0.196863   ,  49995.6    ])
112     , -297.152    , array([ 0.196863   ,  49945.6    ])
114     , -297.151    , array([ 0.196863   ,  49995.6    ])
116     , -297.151    , array([ 0.196666   ,  49945.6    ])
122     , -297.151    , array([ 0.196666   ,  49945.6    ])
124     , -297.152    , array([ 0.196863   ,  49945.6    ])
126     , -297.151    , array([ 0.196863   ,  49995.6    ])
130     , -297.152    , array([ 0.196863   ,  49945.6    ])
132     , -297.151    , array([ 0.196863   ,  49995.6    ])
134     , -297.15     , array([ 0.196641   ,  49983      ])
136     , -297.152    , array([ 0.196863   ,  49945.6    ])
138     , -297.151    , array([ 0.196863   ,  49995.6    ])
140     , -297.15     , array([ 0.196649   ,  49970.6    ])
142     , -297.151    , array([ 0.196839   ,  49980.4    ])
146     , -297.15     , array([ 0.196641   ,  49982.5    ])
148     , -297.151    , array([ 0.196838   ,  49982.9    ])
152     , -297.15     , array([ 0.196641   ,  49983      ])
154     , -297.151    , array([ 0.196838   ,  49983      ])
158     , -297.15     , array([ 0.196641   ,  49983      ])
160     , -297.151    , array([ 0.196838   ,  49983      ])
164     , -297.15     , array([ 0.196641   ,  49983      ])
166     , -297.151    , array([ 0.196838   ,  49983      ])
170     , -297.15     , array([ 0.196641   ,  49983      ])
172     , -297.151    , array([ 0.196838   ,  49983      ])
176     , -297.15     , array([ 0.196641   ,  49983      ])
178     , -297.151    , array([ 0.196838   ,  49983      ])
182     , -297.15     , array([ 0.196641   ,  49983      ])
184     , -297.151    , array([ 0.196838   ,  49983      ])
188     , -297.15     , array([ 0.196641   ,  49983      ])
190     , -297.151    , array([ 0.196838   ,  49983      ])
194     , -297.15     , array([ 0.196641   ,  49983      ])
196     , -297.151    , array([ 0.196838   ,  49983      ])
200     , -297.15     , array([ 0.196641   ,  49983      ])
206     , -297.164    , array([ 0.19693    ,  49560.3    ])
210     , -297.155    , array([ 0.196927   ,  49851.9    ])
212     , -297.154    , array([ 0.196927   ,  49901.8    ])
214     , -297.149    , array([ 0.19663    ,  49998.4    ])
216     , -297.153    , array([ 0.196884   ,  49915      ])
218     , -297.151    , array([ 0.196837   ,  49983.4    ])
